Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1950-03-01,17.35,0.0816666666666667,2.37,23.6,2.36,218.56,3.52416666666667,29.85,10.91
1950-04-01,17.84,0.121666666666667,2.43,23.6,2.38,224.73,0.232500000000003,30.57,11.18
1950-05-01,18.44,0.0816666666666667,2.48,23.7,2.4,231.31,3.555,31.15,11.46
1950-06-01,18.74,0.131666666666667,2.54,23.8,2.42,234.08,3.81333333333332,31.73,11.55
1950-07-01,17.38,0.141666666666666,2.6,24.1,2.44,214.39,-0.426666666666658,32.07,10.54
1950-08-01,18.43,0.0716666666666667,2.66,24.3,2.47,225.47,-1.76833333333333,32.54,11.04
1950-09-01,19.08,0.131666666666667,2.72,24.4,2.49,232.47,-2.94083333333334,33.14,11.34
1950-10-01,19.87,0.171666666666666,2.76,24.6,2.51,240.12,0.930833333333336,33.35,11.66
1950-11-01,19.83,0.161666666666667,2.8,24.7,2.53,238.67,2.55083333333333,33.70,11.54
1950-12-01,19.75,0.171666666666666,2.84,25.0,2.55,234.86,2.10916666666667,33.77,11.31
1951-01-01,21.21,0.0816666666666667,2.84,25.4,2.57,248.25,3.17583333333333,33.20,11.90
1951-02-01,22.0,0.151666666666667,2.83,25.7,2.58,254.49,2.68166666666667,32.77,12.14
1951-03-01,21.63,0.101666666666667,2.83,25.8,2.59,249.24,3.64416666666667,32.61,11.84
1951-04-01,21.92,0.131666666666667,2.79,25.8,2.6,252.58,0.392500000000004,32.19,11.95
1951-05-01,21.93,0.101666666666667,2.76,25.9,2.61,251.72,3.635,31.64,11.86
1951-06-01,21.55,0.141666666666667,2.72,25.9,2.62,247.36,3.97333333333332,31.22,11.62
1951-07-01,21.93,0.131666666666666,2.65,25.9,2.63,251.72,-0.586666666666658,30.42,11.78
1951-08-01,22.89,0.0516666666666667,2.58,25.9,2.63,262.74,-1.91833333333333,29.61,12.26
1951-09-01,23.48,0.121666666666667,2.51,26.1,2.64,267.44,-3.23083333333334,28.59,12.44
1951-10-01,23.36,0.131666666666666,2.49,26.2,2.65,265.06,0.450833333333336,28.22,12.31
1951-11-01,22.71,0.131666666666667,2.46,26.4,2.66,255.73,2.01083333333333,27.74,11.85
1951-12-01,23.41,0.131666666666666,2.44,26.5,2.67,262.62,1.63916666666667,27.37,12.15
1952-01-01,24.19,0.0816666666666667,2.43,26.5,2.68,271.37,3.21583333333333,27.22,12.53
1952-02-01,23.75,0.161666666666667,2.41,26.3,2.69,268.46,2.83166666666667,27.28,12.36
1952-03-01,23.81,0.101666666666667,2.4,26.3,2.71,269.14,3.68416666666667,27.13,12.36
1952-04-01,23.74,0.141666666666667,2.38,26.4,2.72,267.33,0.442500000000004,26.80,12.24
1952-05-01,23.73,0.111666666666667,2.36,26.4,2.73,267.22,3.755,26.58,12.20
1952-06-01,24.38,0.151666666666667,2.34,26.5,2.74,273.50,4.02333333333332,26.25,12.45
1952-07-01,25.08,0.131666666666666,2.35,26.7,2.75,279.25,-0.716666666666657,26.13,12.67
1952-08-01,25.18,0.0516666666666667,2.35,26.7,2.77,280.36,-1.91833333333333,26.20,12.68
1952-09-01,24.78,0.121666666666667,2.36,26.7,2.78,275.91,-3.23083333333334,26.28,12.43
1952-10-01,24.26,0.121666666666666,2.37,26.7,2.79,270.12,0.310833333333335,26.43,12.13
1952-11-01,25.03,0.111666666666667,2.39,26.7,2.81,278.69,1.86083333333333,26.57,12.47
1952-12-01,26.04,0.121666666666666,2.4,26.7,2.82,289.94,1.48916666666667,26.72,12.93
1953-01-01,26.18,0.0816666666666667,2.41,26.6,2.83,292.59,3.27583333333333,26.93,13.01
1953-02-01,25.86,0.161666666666667,2.42,26.5,2.8,290.11,2.89166666666667,27.15,12.86
1953-03-01,25.99,0.101666666666667,2.43,26.6,2.77,290.47,3.62416666666667,27.16,12.83
1953-04-01,24.71,0.141666666666667,2.46,26.6,2.83,276.16,0.482500000000005,27.46,12.16
1953-05-01,24.84,0.121666666666667,2.48,26.7,3.05,276.58,3.72499999999999,27.65,12.14
1953-06-01,23.95,0.151666666666667,2.51,26.8,3.11,265.67,4.00333333333332,27.84,11.62
1953-07-01,24.29,0.131666666666666,2.52,26.8,2.93,269.44,-0.716666666666657,27.99,11.75
1953-08-01,24.39,0.0516666666666667,2.54,26.9,2.95,269.55,-1.97833333333333,28.03,11.72
1953-09-01,23.27,0.121666666666667,2.55,26.9,2.87,257.17,-3.23083333333334,28.18,11.14
1953-10-01,23.97,0.131666666666666,2.54,27.0,2.66,263.92,0.370833333333336,27.93,11.39
1953-11-01,24.5,0.121666666666667,2.52,26.9,2.68,270.76,2.02083333333333,27.89,11.64
1953-12-01,24.83,0.131666666666666,2.51,26.9,2.59,274.41,1.59916666666667,27.74,11.75
1954-01-01,25.46,0.0916666666666667,2.52,26.9,2.48,281.37,3.35583333333333,27.89,12.00
1954-02-01,26.02,0.161666666666667,2.54,26.9,2.47,287.56,2.96166666666667,28.03,12.22
1954-03-01,26.57,0.111666666666667,2.55,26.9,2.37,293.64,3.70416666666667,28.18,12.42
1954-04-01,27.63,0.131666666666667,2.57,26.8,2.29,306.49,0.462500000000006,28.55,12.91
1954-05-01,28.73,0.121666666666667,2.6,26.9,2.37,317.51,3.595,28.70,13.31
1954-06-01,28.96,0.141666666666667,2.62,26.9,2.38,320.05,3.92333333333332,28.95,13.36
1954-07-01,30.13,0.141666666666666,2.62,26.9,2.3,332.98,-0.636666666666655,28.99,13.83
1954-08-01,30.73,0.0516666666666667,2.63,26.9,2.36,339.61,-1.90833333333333,29.03,14.04
1954-09-01,31.45,0.131666666666667,2.63,26.8,2.38,348.87,-3.09083333333334,29.17,14.36
1954-10-01,32.18,0.151666666666666,2.68,26.8,2.43,356.96,0.630833333333337,29.69,14.62
1954-11-01,33.44,0.151666666666667,2.72,26.8,2.48,370.94,2.27083333333333,30.21,15.12
1954-12-01,34.97,0.151666666666666,2.77,26.7,2.51,389.37,1.92916666666667,30.84,15.79
1955-01-01,35.6,0.101666666666667,2.83,26.7,2.61,396.38,3.42583333333333,31.55,15.99
1955-02-01,36.79,0.161666666666667,2.9,26.7,2.65,409.63,3.04166666666667,32.25,16.44
1955-03-01,36.5,0.121666666666667,2.96,26.7,2.68,406.40,3.77416666666667,32.96,16.22
1955-04-01,37.76,0.131666666666667,3.05,26.7,2.75,420.43,0.502500000000005,33.92,16.69
1955-05-01,37.6,0.131666666666667,3.13,26.7,2.76,418.65,3.625,34.89,16.52
1955-06-01,39.78,0.141666666666667,3.22,26.7,2.78,442.92,3.96333333333332,35.85,17.37
1955-07-01,42.69,0.161666666666667,3.29,26.8,2.9,473.55,-0.516666666666654,36.53,18.45
1955-08-01,42.43,0.0616666666666667,3.37,26.8,2.97,470.67,-1.71833333333334,37.35,18.22
1955-09-01,44.34,0.151666666666667,3.44,26.9,2.97,490.02,-2.98083333333334,38.02,18.84
1955-10-01,42.11,0.161666666666666,3.5,26.9,2.88,465.38,0.710833333333339,38.68,17.77
1955-11-01,44.95,0.151666666666667,3.56,26.9,2.89,496.77,2.34083333333333,39.34,18.84
1955-12-01,45.37,0.161666666666666,3.62,26.8,2.96,503.28,2.06916666666667,40.16,18.94
1956-01-01,44.15,0.131666666666667,3.64,26.8,2.9,489.74,3.75583333333333,40.41,18.29
1956-02-01,44.43,0.191666666666667,3.67,26.8,2.84,492.85,3.38166666666667,40.67,18.27
1956-03-01,47.49,0.151666666666667,3.69,26.8,2.96,526.79,4.10416666666667,40.93,19.37
1956-04-01,48.05,0.151666666666667,3.66,26.9,3.18,531.03,0.692500000000003,40.45,19.37
1956-05-01,46.54,0.161666666666667,3.63,27.0,3.07,512.43,3.805,39.97,18.54
1956-06-01,46.27,0.161666666666667,3.6,27.2,3.0,505.71,4.07333333333332,39.35,18.16
1956-07-01,48.78,0.171666666666667,3.55,27.4,3.11,529.26,-0.516666666666654,38.55,18.86
1956-08-01,48.49,0.0816666666666667,3.51,27.3,3.33,528.04,-1.49833333333334,38.19,18.67
1956-09-01,46.84,0.161666666666667,3.46,27.4,3.38,508.21,-2.91083333333334,37.54,17.84
1956-10-01,46.24,0.131666666666666,3.44,27.5,3.34,499.87,0.280833333333339,37.22,17.42
1956-11-01,45.76,0.111666666666667,3.43,27.5,3.49,494.68,1.98083333333333,37.04,17.12
1956-12-01,46.44,0.131666666666666,3.41,27.6,3.59,500.22,1.63916666666666,36.73,17.20
1957-01-01,45.43,0.131666666666667,3.41,27.6,3.46,489.34,3.72583333333333,36.69,16.72
1957-02-01,43.47,0.181666666666667,3.4,27.7,3.34,466.53,3.27166666666667,36.53,15.84
1957-03-01,44.03,0.151666666666667,3.4,27.8,3.41,470.85,4.00416666666667,36.36,15.90
1957-04-01,45.05,0.151666666666667,3.41,27.9,3.48,480.03,0.622500000000002,36.30,16.12
1957-05-01,46.78,0.161666666666667,3.41,28.0,3.6,496.68,3.745,36.24,16.60
1957-06-01,47.55,0.161666666666667,3.42,28.1,3.8,503.06,4.00333333333332,36.18,16.73
1957-07-01,48.51,0.181666666666667,3.44,28.3,3.93,509.59,-0.536666666666654,36.10,16.87
1957-08-01,45.84,0.0916666666666667,3.45,28.3,3.93,481.54,-1.39833333333334,36.28,15.87
1957-09-01,43.98,0.171666666666667,3.47,28.3,3.92,462.00,-2.80083333333334,36.45,15.16
1957-10-01,41.24,0.141666666666666,3.44,28.3,3.97,433.22,0.380833333333341,36.10,14.15
1957-11-01,40.35,0.121666666666667,3.4,28.4,3.72,422.38,2.02083333333333,35.63,13.74
1957-12-01,40.33,0.141666666666666,3.37,28.4,3.21,422.17,1.74916666666666,35.28,13.67
1958-01-01,41.12,0.121666666666667,3.29,28.6,3.09,427.43,3.52583333333333,34.23,13.79
1958-02-01,41.26,0.181666666666667,3.22,28.6,3.05,428.88,3.20166666666667,33.44,13.78
1958-03-01,42.11,0.141666666666667,3.14,28.8,2.98,434.68,3.80416666666667,32.41,13.93
1958-04-01,42.34,0.141666666666667,3.07,28.9,2.88,435.54,0.422500000000003,31.58,13.91
1958-05-01,43.7,0.141666666666667,3.0,28.9,2.92,449.53,3.605,30.86,14.32
1958-06-01,44.75,0.151666666666667,2.93,28.9,2.97,460.33,3.87333333333333,30.14,14.64
1958-07-01,45.98,0.181666666666667,2.91,29.0,3.2,471.35,-0.606666666666654,29.87,14.96
1958-08-01,47.7,0.0916666666666667,2.9,28.9,3.54,490.68,-1.32833333333334,29.80,15.54
1958-09-01,48.96,0.171666666666667,2.88,28.9,3.76,503.64,-2.80083333333334,29.63,15.93
1958-10-01,50.95,0.151666666666666,2.88,28.9,3.8,524.11,0.44083333333334,29.66,16.56
1958-11-01,52.5,0.121666666666667,2.89,29.0,3.74,538.19,2.03083333333333,29.59,16.99
1958-12-01,53.49,0.151666666666666,2.89,28.9,3.86,550.24,1.87916666666666,29.73,17.36
1959-01-01,55.62,0.131666666666667,2.96,29.0,4.02,570.17,3.53583333333333,30.38,17.98
1959-02-01,54.77,0.181666666666667,3.04,28.9,3.96,563.40,3.33166666666667,31.24,17.76
1959-03-01,56.16,0.151666666666667,3.11,28.9,3.99,577.70,3.87416666666667,31.99,18.20
1959-04-01,57.1,0.151666666666667,3.21,29.0,4.12,585.35,0.422500000000003,32.87,18.43
1959-05-01,57.96,0.141666666666667,3.3,29.0,4.31,594.16,3.675,33.86,18.69
1959-06-01,57.46,0.161666666666667,3.4,29.1,4.34,587.01,3.88333333333332,34.73,18.45
1959-07-01,59.74,0.191666666666667,3.41,29.2,4.4,608.21,-0.606666666666654,34.72,19.09
1959-08-01,59.4,0.0916666666666667,3.42,29.2,4.43,604.75,-1.25833333333334,34.82,18.96
1959-09-01,57.05,0.181666666666667,3.43,29.3,4.68,578.84,-2.80083333333334,34.80,18.12
1959-10-01,57.0,0.161666666666666,3.42,29.4,4.53,576.37,0.450833333333341,34.55,18.02
1959-11-01,57.23,0.121666666666667,3.4,29.4,4.53,578.70,2.10083333333333,34.41,18.07
1959-12-01,59.06,0.161666666666666,3.39,29.4,4.69,597.20,1.93916666666666,34.28,18.62
1960-01-01,58.03,0.171666666666667,3.39,29.3,4.72,588.79,3.97583333333334,34.40,18.34
1960-02-01,55.78,0.211666666666667,3.39,29.4,4.49,564.03,3.64166666666667,34.28,17.55
1960-03-01,55.02,0.191666666666667,3.39,29.4,4.25,556.35,4.24416666666667,34.28,17.29
1960-04-01,55.73,0.151666666666667,3.35,29.5,4.28,561.62,0.3825,33.73,17.43
1960-05-01,55.22,0.151666666666667,3.3,29.5,4.35,556.48,3.715,33.29,17.26
1960-06-01,57.26,0.161666666666667,3.26,29.6,4.15,575.09,3.84333333333332,32.74,17.82
1960-07-01,55.84,0.191666666666667,3.26,29.6,3.9,560.83,-0.606666666666654,32.78,17.38
1960-08-01,56.51,0.0916666666666667,3.27,29.6,3.8,567.55,-1.25833333333334,32.81,17.58
1960-09-01,54.81,0.181666666666667,3.27,29.6,3.8,550.48,-2.80083333333334,32.84,17.05
1960-10-01,53.73,0.161666666666666,3.27,29.8,3.89,536.01,0.320833333333342,32.62,16.61
1960-11-01,55.47,0.121666666666667,3.27,29.8,3.93,553.37,2.10083333333333,32.62,17.15
1960-12-01,56.8,0.161666666666666,3.27,29.8,3.84,566.64,1.93916666666666,32.62,17.56
1961-01-01,59.72,0.171666666666667,3.21,29.8,3.84,595.77,3.94583333333334,32.02,18.47
1961-02-01,62.17,0.201666666666667,3.15,29.8,3.78,620.21,3.61166666666667,31.42,19.23
1961-03-01,64.12,0.191666666666667,3.09,29.8,3.74,639.66,4.20416666666667,30.83,19.84
1961-04-01,65.83,0.151666666666667,3.07,29.8,3.78,656.72,0.3825,30.63,20.38
1961-05-01,66.5,0.151666666666667,3.05,29.8,3.71,663.41,3.715,30.43,20.60
1961-06-01,65.62,0.161666666666667,3.03,29.8,3.88,654.63,3.84333333333332,30.23,20.33
1961-07-01,65.44,0.201666666666667,3.04,30.0,3.92,648.48,-0.666666666666656,30.09,20.15
1961-08-01,67.79,0.0916666666666667,3.04,29.9,4.04,674.01,-1.12833333333334,30.26,20.94
1961-09-01,67.26,0.191666666666667,3.05,30.0,3.98,666.51,-2.80083333333334,30.22,20.71
1961-10-01,68.0,0.181666666666666,3.1,30.0,3.92,673.85,0.520833333333341,30.69,20.92
1961-11-01,71.08,0.141666666666667,3.14,30.0,3.94,704.37,2.30083333333333,31.15,21.86
1961-12-01,71.74,0.181666666666666,3.19,30.0,4.06,710.91,2.13916666666666,31.61,22.04
1962-01-01,69.07,0.181666666666667,3.25,30.0,4.08,684.45,4.00583333333334,32.21,21.20
1962-02-01,70.22,0.201666666666667,3.31,30.1,4.04,693.54,3.61166666666667,32.69,21.45
1962-03-01,70.29,0.201666666666667,3.37,30.1,3.93,694.23,4.27416666666667,33.28,21.44
1962-04-01,68.05,0.161666666666667,3.4,30.2,3.84,669.88,0.3825,33.50,20.66
1962-05-01,62.99,0.151666666666667,3.44,30.2,3.87,620.07,3.775,33.83,19.09
1962-06-01,55.63,0.171666666666667,3.47,30.2,3.91,547.62,3.91333333333332,34.16,16.83
1962-07-01,56.97,0.211666666666666,3.49,30.3,4.01,558.96,-0.666666666666656,34.24,17.14
1962-08-01,58.52,0.0916666666666667,3.51,30.3,3.98,574.16,-1.06833333333334,34.44,17.57
1962-09-01,58.0,0.201666666666667,3.53,30.4,3.98,567.19,-2.80083333333334,34.52,17.32
1962-10-01,56.17,0.201666666666666,3.58,30.4,3.93,549.29,0.680833333333342,34.98,16.74
1962-11-01,60.04,0.151666666666667,3.62,30.4,3.92,587.14,2.47083333333333,35.43,17.85
1962-12-01,62.64,0.201666666666666,3.67,30.4,3.86,612.57,2.29916666666666,35.89,18.59
1963-01-01,65.06,0.191666666666667,3.68,30.4,3.83,636.23,4.06583333333334,36.02,19.26
1963-02-01,65.92,0.201666666666667,3.7,30.4,3.92,644.64,3.68166666666667,36.15,19.47
1963-03-01,65.67,0.211666666666667,3.71,30.5,3.93,640.09,4.27416666666667,36.16,19.29
1963-04-01,68.76,0.181666666666667,3.75,30.5,3.97,670.21,0.5425,36.58,20.15
1963-05-01,70.14,0.161666666666667,3.8,30.5,3.93,683.66,3.935,37.01,20.51
1963-06-01,70.11,0.191666666666667,3.84,30.6,3.99,681.13,4.00333333333332,37.31,20.38
1963-07-01,69.07,0.211666666666666,3.88,30.7,4.02,668.84,-0.696666666666657,37.57,19.97
1963-08-01,70.98,0.101666666666667,3.92,30.7,4.0,687.34,-1.03833333333334,37.96,20.47
1963-09-01,72.85,0.201666666666667,3.96,30.7,4.08,705.45,-2.77083333333335,38.35,20.96
1963-10-01,73.03,0.221666666666666,3.98,30.8,4.11,704.90,0.840833333333342,38.42,20.89
1963-11-01,72.62,0.181666666666666,4.0,30.8,4.12,700.94,2.69083333333334,38.61,20.72
1963-12-01,74.17,0.221666666666666,4.02,30.9,4.13,713.58,2.45916666666666,38.68,21.04
1964-01-01,76.45,0.211666666666667,4.07,30.9,4.17,735.52,4.22583333333334,39.19,21.63
1964-02-01,77.39,0.211666666666667,4.13,30.9,4.15,744.56,3.84166666666667,39.70,21.83
1964-03-01,78.8,0.231666666666667,4.18,30.9,4.22,758.13,4.43416666666667,40.22,22.17
1964-04-01,79.94,0.201666666666667,4.23,30.9,4.23,769.09,0.702499999999997,40.70,22.42
1964-05-01,80.72,0.171666666666667,4.28,30.9,4.2,776.60,4.095,41.18,22.57
1964-06-01,80.24,0.211666666666667,4.33,31.0,4.17,769.49,4.08333333333332,41.52,22.30
1964-07-01,83.22,0.231666666666666,4.38,31.1,4.19,795.50,-0.576666666666656,41.84,22.98
1964-08-01,82.0,0.121666666666667,4.42,31.0,4.19,786.37,-0.768333333333336,42.42,22.65
1964-09-01,83.41,0.221666666666667,4.47,31.1,4.2,797.32,-2.66083333333335,42.73,22.89
1964-10-01,84.85,0.241666666666666,4.5,31.1,4.19,811.08,1.04083333333334,42.98,23.21
1964-11-01,85.44,0.201666666666666,4.52,31.2,4.15,814.11,2.80083333333334,43.10,23.23
1964-12-01,83.96,0.241666666666666,4.55,31.2,4.18,800.00,2.64916666666666,43.35,22.75
1965-01-01,86.12,0.231666666666667,4.59,31.2,4.19,820.58,4.38583333333334,43.77,23.27
1965-02-01,86.75,0.221666666666667,4.64,31.2,4.21,826.59,4.00166666666667,44.18,23.37
1965-03-01,86.83,0.251666666666667,4.68,31.3,4.21,824.71,4.51416666666667,44.45,23.25
1965-04-01,87.97,0.221666666666667,4.73,31.4,4.2,832.87,0.812499999999996,44.81,23.42
1965-05-01,89.28,0.191666666666667,4.79,31.4,4.21,845.28,4.285,45.32,23.71
1965-06-01,85.04,0.231666666666667,4.84,31.6,4.21,800.04,4.11333333333332,45.53,22.39
1965-07-01,84.91,0.251666666666666,4.89,31.6,4.2,798.81,-0.416666666666656,45.97,22.30
1965-08-01,86.49,0.131666666666667,4.93,31.6,4.25,813.68,-0.608333333333336,46.41,22.67
1965-09-01,89.38,0.241666666666667,4.98,31.6,4.29,840.87,-2.51083333333335,46.85,23.37
1965-10-01,91.39,0.261666666666666,5.05,31.7,4.35,857.06,1.15083333333334,47.36,23.78
1965-11-01,92.15,0.221666666666666,5.12,31.7,4.45,864.19,2.99083333333334,48.02,23.93
1965-12-01,91.73,0.261666666666666,5.19,31.8,4.62,857.55,2.75916666666666,48.52,23.69
1966-01-01,93.32,0.251666666666667,5.24,31.8,4.61,872.41,4.57583333333334,48.99,24.06
1966-02-01,92.69,0.241666666666666,5.29,32.0,4.83,861.11,4.02166666666667,49.15,23.70
1966-03-01,88.88,0.271666666666667,5.34,32.1,4.87,823.14,4.62416666666667,49.46,22.61
1966-04-01,91.6,0.241666666666667,5.38,32.3,4.75,843.08,0.802499999999995,49.52,23.11
1966-05-01,86.78,0.201666666666667,5.42,32.3,4.78,798.71,4.43500000000001,49.89,21.85
1966-06-01,86.06,0.251666666666667,5.46,32.4,4.81,789.64,4.19333333333332,50.10,21.56
1966-07-01,85.84,0.271666666666666,5.48,32.5,5.02,785.20,-0.316666666666655,50.10,21.38
1966-08-01,80.65,0.151666666666667,5.49,32.7,5.22,733.21,-0.588333333333336,49.94,19.91
1966-09-01,77.81,0.261666666666667,5.51,32.7,5.18,707.39,-2.33083333333335,50.09,19.16
1966-10-01,77.13,0.251666666666666,5.52,32.9,5.01,696.95,0.930833333333342,49.91,18.83
1966-11-01,80.99,0.221666666666666,5.54,32.9,5.16,731.83,2.93083333333333,50.03,19.71
1966-12-01,81.33,0.251666666666666,5.55,32.9,4.84,734.90,2.69916666666666,50.15,19.74
1967-01-01,84.45,0.261666666666667,5.52,32.9,4.58,763.09,4.66583333333334,49.85,20.43
1967-02-01,87.36,0.251666666666666,5.48,32.9,4.63,789.39,4.11166666666667,49.55,21.07
1967-03-01,89.42,0.281666666666667,5.45,33.0,4.54,805.55,4.64416666666667,49.10,21.44
1967-04-01,90.96,0.241666666666667,5.41,33.1,4.59,816.95,0.722499999999997,48.59,21.69
1967-05-01,92.59,0.201666666666667,5.37,33.2,4.85,829.09,4.355,48.09,21.95
1967-06-01,91.43,0.251666666666667,5.33,33.3,5.02,816.24,4.11333333333332,47.58,21.55
1967-07-01,93.01,0.281666666666667,5.32,33.4,5.16,827.86,-0.336666666666654,47.35,21.80
1967-08-01,94.49,0.151666666666667,5.31,33.5,5.28,838.52,-0.608333333333336,47.12,22.03
1967-09-01,95.81,0.271666666666667,5.3,33.6,5.3,847.71,-2.34083333333335,46.89,22.22
1967-10-01,95.66,0.251666666666666,5.31,33.7,5.48,843.87,0.850833333333343,46.84,22.07
1967-11-01,92.66,0.221666666666666,5.32,33.8,5.75,814.99,2.85083333333333,46.79,21.26
1967-12-01,95.3,0.251666666666666,5.33,33.9,5.7,835.73,2.62916666666666,46.74,21.75
1968-01-01,95.04,0.271666666666667,5.37,34.1,5.53,828.56,4.59583333333334,46.79,21.51
1968-02-01,90.75,0.261666666666666,5.4,34.2,5.56,788.85,4.13166666666667,46.97,20.42
1968-03-01,89.09,0.291666666666667,5.44,34.3,5.74,772.16,4.65416666666667,47.15,19.93
1968-04-01,95.67,0.251666666666666,5.48,34.4,5.64,826.78,0.762499999999996,47.39,21.28
1968-05-01,97.87,0.221666666666667,5.53,34.5,5.87,843.34,4.395,47.62,21.63
1968-06-01,100.5,0.261666666666667,5.57,34.7,5.72,861.01,4.08333333333333,47.72,22.00
1968-07-01,100.3,0.291666666666666,5.6,34.9,5.5,854.38,-0.376666666666657,47.70,21.75
1968-08-01,98.11,0.171666666666667,5.63,35.0,5.42,833.33,-0.568333333333333,47.82,21.14
1968-09-01,101.3,0.281666666666667,5.66,35.1,5.46,857.98,-2.30083333333335,47.94,21.68
1968-10-01,103.8,0.261666666666666,5.69,35.3,5.58,874.17,0.820833333333342,47.95,22.00
1968-11-01,105.4,0.241666666666667,5.73,35.4,5.7,885.14,2.89083333333334,48.09,22.20
1968-12-01,106.5,0.261666666666666,5.76,35.5,6.03,891.86,2.66916666666666,48.24,22.28
1969-01-01,102.0,0.281666666666667,5.78,35.6,6.04,851.77,4.60583333333334,48.27,21.19
1969-02-01,101.5,0.271666666666666,5.8,35.8,6.19,842.86,4.07166666666667,48.16,20.90
1969-03-01,99.3,0.301666666666667,5.82,36.1,6.3,817.74,4.52416666666667,47.93,20.20
1969-04-01,101.3,0.261666666666666,5.83,36.3,6.17,829.62,0.702499999999993,47.72,20.43
1969-05-01,104.6,0.231666666666667,5.83,36.4,6.32,854.29,4.405,47.64,20.97
1969-06-01,99.14,0.271666666666667,5.84,36.6,6.57,805.27,4.02333333333333,47.44,19.71
1969-07-01,94.71,0.301666666666667,5.86,36.8,6.72,765.11,-0.456666666666659,47.31,18.68
1969-08-01,94.18,0.171666666666667,5.87,37.0,6.69,756.71,-0.648333333333331,47.19,18.43
1969-09-01,94.51,0.291666666666667,5.89,37.1,7.16,757.32,-2.32083333333335,47.20,18.40
1969-10-01,95.52,0.261666666666666,5.85,37.3,7.1,761.31,0.710833333333343,46.65,18.45
1969-11-01,96.21,0.251666666666667,5.82,37.5,7.14,762.72,2.78083333333334,46.11,18.44
1969-12-01,91.11,0.261666666666666,5.78,37.7,7.65,718.45,2.56916666666666,45.58,17.33
1970-01-01,90.31,0.281666666666667,5.73,37.8,7.79,710.26,4.56583333333334,45.06,17.09
1970-02-01,87.16,0.281666666666666,5.68,38.0,7.24,681.88,3.96166666666667,44.44,16.37
1970-03-01,88.65,0.301666666666667,5.63,38.2,7.07,689.91,4.42416666666667,43.81,16.53
1970-04-01,85.95,0.261666666666666,5.59,38.5,7.39,663.68,0.532499999999992,43.19,15.87
1970-05-01,76.06,0.241666666666668,5.56,38.6,7.91,585.79,4.375,42.80,13.98
1970-06-01,75.59,0.271666666666667,5.52,38.8,7.84,579.17,3.92333333333333,42.29,13.80
1970-07-01,75.72,0.301666666666667,5.47,39.0,7.46,577.19,-0.55666666666666,41.67,13.73
1970-08-01,77.92,0.181666666666667,5.41,39.0,7.53,593.96,-0.628333333333332,41.26,14.10
1970-09-01,82.58,0.291666666666667,5.36,39.2,7.39,626.27,-2.42083333333335,40.65,14.84
1970-10-01,84.37,0.241666666666666,5.28,39.4,7.33,636.60,0.460833333333343,39.86,15.06
1970-11-01,84.28,0.241666666666667,5.21,39.6,6.84,632.71,2.54083333333333,39.09,14.95
1970-12-01,90.05,0.241666666666666,5.13,39.8,6.39,672.63,2.31916666666666,38.32,15.87
1971-01-01,93.49,0.271666666666667,5.16,39.8,6.24,698.32,4.49583333333334,38.54,16.46
1971-02-01,97.11,0.271666666666666,5.19,39.9,6.11,723.54,3.83166666666667,38.67,17.03
1971-03-01,99.6,0.291666666666667,5.22,40.0,5.7,740.24,4.28416666666667,38.80,17.40
1971-04-01,103.0,0.261666666666666,5.25,40.1,5.83,763.60,0.452499999999993,38.95,17.92
1971-05-01,101.6,0.231666666666668,5.29,40.3,6.39,749.48,4.235,39.00,17.56
1971-06-01,99.72,0.271666666666667,5.32,40.6,6.52,730.18,3.73333333333333,38.95,17.08
1971-07-01,99.0,0.301666666666667,5.36,40.7,6.73,723.13,-0.636666666666659,39.13,16.89
1971-08-01,97.24,0.171666666666666,5.39,40.8,6.58,708.53,-0.708333333333333,39.30,16.52
1971-09-01,99.4,0.291666666666667,5.43,40.8,6.14,724.27,-2.44083333333335,39.57,16.86
1971-10-01,97.29,0.231666666666666,5.52,40.9,5.93,707.16,0.350833333333343,40.12,16.43
1971-11-01,92.78,0.241666666666667,5.61,40.9,5.81,674.38,2.49083333333333,40.78,15.64
1971-12-01,99.17,0.231666666666666,5.7,41.1,5.93,717.32,2.16916666666666,41.23,16.60
1972-01-01,103.3,0.271666666666667,5.74,41.1,5.95,747.19,4.49583333333334,41.49,17.26
1972-02-01,105.2,0.271666666666666,5.77,41.3,6.08,757.25,3.72166666666667,41.56,17.46
1972-03-01,107.7,0.291666666666667,5.81,41.4,6.07,773.37,4.23416666666667,41.72,17.81
1972-04-01,108.8,0.261666666666666,5.86,41.5,6.19,779.39,0.392499999999991,42.00,17.92
1972-05-01,107.7,0.231666666666668,5.92,41.6,6.13,769.66,4.18500000000001,42.28,17.66
1972-06-01,108.0,0.271666666666667,5.97,41.7,6.11,769.95,3.68333333333333,42.56,17.64
1972-07-01,107.2,0.301666666666667,6.03,41.9,6.11,760.60,-0.716666666666661,42.76,17.40
1972-08-01,111.0,0.181666666666667,6.08,42.0,6.21,785.68,-0.738333333333331,43.06,17.94
1972-09-01,109.4,0.291666666666667,6.14,42.1,6.55,772.52,-2.47083333333335,43.36,17.61
1972-10-01,109.6,0.251666666666666,6.23,42.3,6.48,770.27,0.410833333333342,43.81,17.53
1972-11-01,115.1,0.271666666666667,6.33,42.4,6.28,807.02,2.60083333333334,44.36,18.34
