Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1985-07-01,192.5,7.77,15.48,107.8,10.31,530.87,21.44,42.70,11.00
1985-08-01,188.3,7.81,15.36,108.0,10.33,518.32,21.49,42.27,10.74
1985-09-01,184.1,7.84,15.23,108.3,10.37,505.36,21.52,41.81,10.47
1985-10-01,186.2,7.86,15.02,108.7,10.24,509.24,21.50,41.09,10.55
1985-11-01,197.5,7.88,14.82,109.0,9.78,538.66,21.49,40.41,11.16
1985-12-01,207.3,7.9,14.61,109.3,9.26,563.84,21.49,39.74,11.69
1986-01-01,208.2,7.94,14.58,109.6,9.19,564.73,21.54,39.55,11.72
1986-02-01,219.4,7.98,14.55,109.3,8.7,596.75,21.70,39.57,12.39
1986-03-01,232.3,8.02,14.52,108.8,7.78,634.74,21.91,39.67,13.19
1986-04-01,238.0,8.05,14.58,108.6,7.3,651.51,22.03,39.92,13.55
1986-05-01,238.5,8.07,14.65,108.9,7.71,651.08,22.04,39.98,13.56
1986-06-01,245.3,8.1,14.71,109.5,7.8,665.97,21.99,39.94,13.89
1986-07-01,240.2,8.14,14.76,109.5,7.3,652.13,22.11,40.06,13.62
1986-08-01,245.0,8.19,14.8,109.7,7.17,663.95,22.19,40.12,13.89
1986-09-01,238.3,8.23,14.85,110.2,7.45,642.86,22.20,40.06,13.47
1986-10-01,237.4,8.25,14.73,110.3,7.43,639.85,22.23,39.69,13.43
1986-11-01,245.1,8.26,14.6,110.4,7.25,660.01,22.25,39.32,13.87
1986-12-01,248.6,8.28,14.48,110.5,7.11,668.83,22.28,38.96,14.09
1987-01-01,264.5,8.3,14.69,111.2,7.08,707.12,22.19,39.26,14.92
1987-02-01,280.9,8.32,14.89,111.6,7.25,748.28,22.16,39.67,15.82
1987-03-01,292.5,8.34,15.1,112.1,7.25,775.70,22.12,40.04,16.43
1987-04-01,289.3,8.4,14.87,112.7,8.02,763.13,22.16,39.23,16.20
1987-05-01,289.1,8.46,14.65,113.1,8.61,759.91,22.24,38.50,16.16
1987-06-01,301.4,8.52,14.42,113.5,8.4,789.44,22.32,37.77,16.83
1987-07-01,310.1,8.57,14.9,113.8,8.45,810.09,22.38,38.92,17.31
1987-08-01,329.4,8.61,15.38,114.4,8.76,856.00,22.38,39.97,18.33
1987-09-01,318.7,8.66,15.86,115.0,9.42,823.87,22.39,41.00,17.68
1987-10-01,280.2,8.71,16.41,115.3,9.52,722.46,22.46,42.30,15.53
1987-11-01,245.0,8.76,16.95,115.4,8.86,631.15,22.57,43.67,13.59
1987-12-01,241.0,8.81,17.5,115.4,8.99,620.85,22.70,45.08,13.39
1988-01-01,250.5,8.86,17.86,115.7,8.67,643.65,22.76,45.90,13.90
1988-02-01,258.1,8.9,18.23,116.0,8.21,661.46,22.82,46.71,14.30
1988-03-01,265.7,8.95,18.59,116.5,8.37,678.02,22.84,47.44,14.67
1988-04-01,262.6,9.04,19.62,117.1,8.72,666.67,22.96,49.80,14.43
1988-05-01,256.1,9.14,20.64,117.5,9.09,647.96,23.12,52.23,14.03
1988-06-01,270.7,9.23,21.67,118.0,8.92,681.99,23.25,54.59,14.77
1988-07-01,269.1,9.31,22.02,118.5,9.06,675.10,23.35,55.25,14.61
1988-08-01,263.7,9.38,22.38,119.0,9.26,658.78,23.44,55.90,14.24
1988-09-01,268.0,9.46,22.73,119.8,8.98,665.05,23.48,56.40,14.37
1988-10-01,277.4,9.55,23.07,120.2,8.8,686.08,23.62,57.07,14.81
1988-11-01,271.0,9.64,23.42,120.3,8.96,669.70,23.82,57.87,14.45
1988-12-01,276.5,9.75,23.75,120.5,9.11,682.15,24.05,58.59,14.70
1989-01-01,285.4,9.81,24.16,121.1,9.09,700.62,24.09,59.31,15.09
1989-02-01,294.0,9.9,24.56,121.6,9.17,718.77,24.20,60.04,15.47
1989-03-01,292.7,10.01,24.96,122.3,9.36,711.49,24.33,60.67,15.30
1989-04-01,302.3,10.09,25.05,123.1,9.18,730.05,24.36,60.49,15.69
1989-05-01,313.9,10.19,25.13,123.8,8.86,753.78,24.48,60.35,16.19
1989-06-01,323.7,10.37,25.22,124.1,8.28,775.43,24.84,60.42,16.64
1989-07-01,331.9,10.42,24.71,124.4,8.02,793.16,24.91,59.05,17.01
1989-08-01,346.6,10.55,24.2,124.6,8.11,826.96,25.16,57.74,17.73
1989-09-01,347.3,10.73,23.69,125.0,8.19,825.98,25.52,56.34,17.71
1989-10-01,347.4,10.8,23.43,125.6,8.01,822.27,25.55,55.45,17.64
1989-11-01,340.2,10.92,23.16,125.9,7.87,803.31,25.79,54.70,17.24
1989-12-01,348.6,11.06,22.87,126.1,7.84,821.84,26.07,53.92,17.65
1990-01-01,339.97,11.14,22.49,127.4,8.21,793.31,26.00,52.48,17.05
1990-02-01,330.45,11.23,22.08,128.0,8.47,767.48,26.08,51.28,16.51
1990-03-01,338.46,11.32,21.67,128.7,8.59,781.81,26.15,50.06,16.83
1990-04-01,338.18,11.44,21.53,128.9,8.79,779.95,26.38,49.66,16.81
1990-05-01,350.25,11.55,21.4,129.2,8.76,805.92,26.58,49.23,17.39
1990-06-01,360.39,11.66,21.26,129.9,8.48,824.78,26.68,48.66,17.82
1990-07-01,360.03,11.73,21.42,130.4,8.47,820.80,26.73,48.83,17.75
1990-08-01,330.75,11.78,21.58,131.6,8.75,747.17,26.62,48.75,16.17
1990-09-01,315.41,11.83,21.74,132.7,8.89,706.61,26.50,48.70,15.30
1990-10-01,307.12,11.93,21.61,133.5,8.72,683.91,26.56,48.12,14.82
1990-11-01,315.29,12.01,21.47,133.8,8.39,700.53,26.69,47.71,15.19
1990-12-01,328.75,12.09,21.34,133.8,8.08,730.44,26.86,47.41,15.85
1991-01-01,325.49,12.11,21.18,134.6,8.09,718.90,26.74,46.79,15.61
1991-02-01,362.26,12.11,21.03,134.8,7.85,798.92,26.71,46.37,17.35
1991-03-01,372.28,12.11,20.94,135.0,8.11,819.80,26.67,46.11,17.82
1991-04-01,379.68,12.13,20.36,135.2,8.04,834.86,26.67,44.78,18.16
1991-05-01,377.99,12.14,19.86,135.6,8.07,828.69,26.62,43.53,18.04
1991-06-01,378.29,12.15,19.41,136.0,8.28,826.91,26.56,42.43,18.02
1991-07-01,380.23,12.19,18.84,136.2,8.27,829.93,26.61,41.12,18.10
1991-08-01,389.4,12.24,18.33,136.6,7.9,847.46,26.63,39.89,18.51
1991-09-01,387.2,12.28,17.82,137.2,7.65,838.99,26.61,38.61,18.36
1991-10-01,386.88,12.25,17.2,137.4,7.53,837.07,26.51,37.22,18.35
1991-11-01,385.92,12.23,16.59,137.8,7.42,832.57,26.38,35.78,18.29
1991-12-01,388.51,12.2,15.97,137.9,7.09,837.55,26.30,34.43,18.44
1992-01-01,416.08,12.24,16.05,138.1,7.03,895.69,26.35,34.54,19.77
1992-02-01,412.56,12.28,16.12,138.6,7.34,884.91,26.34,34.58,19.58
1992-03-01,407.36,12.32,16.19,139.3,7.54,869.36,26.29,34.55,19.28
1992-04-01,407.41,12.32,16.48,139.5,7.48,868.22,26.25,35.13,19.30
1992-05-01,414.81,12.32,16.77,139.7,7.39,882.73,26.22,35.68,19.66
1992-06-01,408.27,12.32,17.05,140.2,7.26,865.71,26.12,36.15,19.32
1992-07-01,415.05,12.34,17.38,140.5,6.84,878.21,26.12,36.77,19.62
1992-08-01,417.93,12.37,17.71,140.9,6.59,881.79,26.09,37.37,19.72
1992-09-01,418.48,12.4,18.04,141.3,6.42,880.45,26.09,37.95,19.71
1992-10-01,412.5,12.39,18.39,141.8,6.59,864.81,25.97,38.55,19.37
1992-11-01,422.84,12.38,18.74,142.0,6.87,885.24,25.93,39.23,19.83
1992-12-01,435.64,12.39,19.09,141.9,6.77,912.68,25.96,39.99,20.45
1993-01-01,435.23,12.41,19.34,142.6,6.6,907.35,25.88,40.32,20.32
1993-02-01,441.7,12.45,19.59,143.1,6.26,917.62,25.86,40.70,20.55
1993-03-01,450.16,12.48,19.84,143.6,5.98,931.94,25.84,41.07,20.86
1993-04-01,443.08,12.49,19.67,144.0,5.97,914.73,25.79,40.61,20.46
1993-05-01,445.25,12.51,19.5,144.2,6.04,917.94,25.78,40.20,20.52
1993-06-01,448.06,12.52,19.33,144.4,5.96,922.45,25.78,39.80,20.61
1993-07-01,447.29,12.52,19.69,144.4,5.81,920.87,25.78,40.54,20.56
1993-08-01,454.13,12.52,20.05,144.8,5.68,932.36,25.70,41.16,20.81
1993-09-01,459.24,12.52,20.41,145.1,5.36,940.91,25.65,41.82,20.99
1993-10-01,463.9,12.54,20.9,145.7,5.33,946.54,25.59,42.64,21.11
1993-11-01,462.89,12.56,21.39,145.8,5.72,943.83,25.61,43.61,21.04
1993-12-01,465.95,12.58,21.89,145.8,5.77,950.07,25.65,44.63,21.16
1994-01-01,472.99,12.62,22.16,146.2,5.75,961.79,25.67,45.05,21.41
1994-02-01,471.58,12.67,22.43,146.7,5.97,955.65,25.67,45.46,21.26
1994-03-01,463.81,12.71,22.71,147.2,6.48,936.71,25.67,45.87,20.83
1994-04-01,447.23,12.75,23.54,147.4,6.97,902.00,25.72,47.48,20.06
1994-05-01,450.9,12.8,24.37,147.5,7.18,908.79,25.79,49.12,20.20
1994-06-01,454.83,12.84,25.2,148.0,7.1,913.61,25.79,50.62,20.29
1994-07-01,451.4,12.87,25.91,148.4,7.3,904.28,25.78,51.90,20.07
1994-08-01,464.24,12.9,26.62,149.0,7.24,926.25,25.74,53.11,20.54
1994-09-01,466.96,12.92,27.33,149.4,7.46,929.19,25.71,54.38,20.58
1994-10-01,463.81,13.01,28.42,149.5,7.74,922.30,25.88,56.51,20.40
1994-11-01,461.01,13.1,29.51,149.7,7.96,915.51,26.01,58.60,20.21
1994-12-01,455.19,13.17,30.6,149.7,7.81,903.95,26.15,60.77,19.91
1995-01-01,465.25,13.18,31.25,150.3,7.78,920.24,26.07,61.81,20.22
1995-02-01,481.92,13.18,31.9,150.9,7.47,949.42,25.97,62.85,20.80
1995-03-01,493.15,13.17,32.55,151.4,7.2,968.34,25.86,63.91,21.15
1995-04-01,507.91,13.24,33.18,151.9,7.06,994.04,25.92,64.93,21.64
1995-05-01,523.81,13.31,33.8,152.2,6.63,1023.14,25.99,66.03,22.20
1995-06-01,539.35,13.36,34.43,152.5,6.17,1051.42,26.04,67.12,22.72
1995-07-01,557.37,13.44,34.68,152.5,6.28,1086.55,26.20,67.61,23.38
1995-08-01,559.11,13.51,34.93,152.9,6.49,1087.09,26.27,67.91,23.28
1995-09-01,578.77,13.58,35.18,153.2,6.2,1123.11,26.35,68.27,23.95
1995-10-01,582.92,13.65,34.77,153.7,6.04,1127.48,26.40,67.26,23.93
1995-11-01,595.53,13.72,34.37,153.6,5.93,1152.62,26.55,66.52,24.35
1995-12-01,614.57,13.79,33.96,153.5,5.71,1190.25,26.71,65.77,25.03
1996-01-01,614.42,13.89,33.99,154.4,5.65,1183.02,26.75,65.44,24.76
1996-02-01,649.54,14.0,34.01,154.9,5.81,1246.60,26.86,65.28,25.98
1996-03-01,647.07,14.1,34.04,155.7,6.27,1235.48,26.92,64.99,25.63
1996-04-01,647.17,14.16,34.33,156.3,6.51,1230.93,26.93,65.30,25.42
1996-05-01,661.23,14.21,34.62,156.6,6.74,1255.26,26.98,65.72,25.81
1996-06-01,668.5,14.27,34.91,156.7,6.91,1268.25,27.07,66.23,25.97
1996-07-01,644.07,14.4,35.27,157.0,6.87,1219.57,27.27,66.79,24.86
1996-08-01,662.68,14.53,35.64,157.3,6.64,1252.42,27.46,67.35,25.41
1996-09-01,674.88,14.66,36.0,157.8,6.83,1271.43,27.62,67.82,25.68
1996-10-01,701.46,14.74,36.91,158.3,6.53,1317.33,27.68,69.32,26.48
1996-11-01,735.67,14.82,37.82,158.6,6.2,1378.97,27.78,70.89,27.59
1996-12-01,743.25,14.9,38.73,158.6,6.3,1393.18,27.93,72.60,27.72
1997-01-01,766.22,14.95,39.23,159.1,6.58,1431.72,27.94,73.31,28.33
1997-02-01,798.39,15.01,39.74,159.6,6.42,1487.16,27.95,74.02,29.27
1997-03-01,792.16,15.06,40.24,160.0,6.69,1471.86,27.98,74.77,28.80
1997-04-01,763.93,15.09,40.34,160.2,6.89,1417.64,28.01,74.87,27.59
1997-05-01,833.09,15.13,40.45,160.1,6.71,1546.94,28.09,75.10,29.93
1997-06-01,876.29,15.16,40.55,160.3,6.49,1625.13,28.12,75.20,31.26
1997-07-01,925.29,15.22,40.58,160.5,6.22,1713.87,28.19,75.16,32.77
1997-08-01,927.24,15.27,40.61,160.8,6.3,1714.27,28.24,75.08,32.59
1997-09-01,937.02,15.33,40.64,161.2,6.21,1728.06,28.27,74.95,32.67
1997-10-01,951.16,15.39,40.33,161.6,6.03,1749.79,28.31,74.20,32.90
1997-11-01,938.92,15.44,40.03,161.5,5.88,1728.34,28.43,73.68,32.34
1997-12-01,962.37,15.5,39.72,161.3,5.81,1773.71,28.57,73.21,33.03
1998-01-01,963.36,15.55,39.66,161.6,5.54,1772.24,28.61,72.96,32.86
1998-02-01,1023.74,15.6,39.6,161.9,5.57,1879.82,28.65,72.71,34.71
1998-03-01,1076.83,15.64,39.54,162.2,5.65,1973.65,28.67,72.47,36.30
1998-04-01,1112.2,15.75,39.35,162.5,5.64,2034.72,28.81,71.99,37.28
1998-05-01,1108.42,15.85,39.16,162.8,5.65,2024.06,28.94,71.51,36.96
1998-06-01,1108.39,15.95,38.97,163.0,5.5,2021.52,29.09,71.08,36.80
1998-07-01,1156.58,16.02,38.68,163.2,5.46,2106.83,29.18,70.45,38.26
1998-08-01,1074.62,16.08,38.38,163.4,5.34,1955.14,29.26,69.83,35.42
1998-09-01,1020.64,16.14,38.09,163.6,4.81,1854.66,29.33,69.22,33.53
1998-10-01,1032.47,16.17,37.96,164.0,4.53,1871.58,29.31,68.82,33.77
1998-11-01,1144.43,16.18,37.84,164.0,4.83,2074.53,29.34,68.59,37.37
1998-12-01,1190.05,16.2,37.71,163.9,4.65,2158.54,29.38,68.40,38.82
1999-01-01,1248.77,16.28,37.93,164.3,4.72,2259.53,29.46,68.64,40.58
1999-02-01,1246.58,16.37,38.16,164.5,5.0,2252.83,29.58,68.96,40.40
1999-03-01,1281.66,16.45,38.38,165.0,5.23,2309.21,29.64,69.15,41.36
1999-04-01,1334.76,16.45,39.26,166.2,5.18,2387.52,29.42,70.23,42.70
1999-05-01,1332.07,16.45,40.14,166.2,5.54,2382.70,29.42,71.80,42.56
1999-06-01,1322.55,16.45,41.02,166.2,5.9,2365.68,29.42,73.37,42.18
1999-07-01,1380.99,16.51,42.0,166.7,5.79,2462.80,29.45,74.90,43.83
1999-08-01,1327.49,16.58,42.98,167.1,5.94,2361.72,29.49,76.47,41.93
1999-09-01,1318.17,16.64,43.96,167.9,5.92,2333.97,29.46,77.84,41.32
1999-10-01,1300.01,16.66,45.36,168.2,6.11,2297.71,29.44,80.18,40.55
1999-11-01,1391.0,16.67,46.77,168.3,6.03,2457.07,29.45,82.61,43.21
1999-12-01,1428.68,16.69,48.17,168.3,6.28,2523.63,29.48,85.09,44.20
2000-01-01,1425.59,16.71,49.1,168.8,6.66,2510.71,29.44,86.47,43.77
2000-02-01,1388.87,16.74,50.02,169.8,6.52,2431.63,29.30,87.58,42.19
2000-03-01,1442.21,16.76,50.95,171.2,6.26,2504.37,29.10,88.47,43.22
2000-04-01,1461.36,16.74,51.27,171.3,5.99,2536.14,29.05,88.98,43.53
2000-05-01,1418.48,16.72,51.6,171.5,6.44,2458.86,28.98,89.44,41.97
2000-06-01,1461.96,16.7,51.92,172.4,6.1,2521.00,28.80,89.53,42.78
2000-07-01,1473.0,16.58,52.51,172.8,6.05,2534.15,28.53,90.34,42.76
2000-08-01,1485.46,16.47,53.11,172.8,5.83,2555.59,28.33,91.36,42.87
2000-09-01,1468.05,16.35,53.7,173.7,5.8,2512.55,27.98,91.91,41.90
2000-10-01,1390.14,16.32,52.47,174.0,5.74,2375.11,27.89,89.64,39.37
2000-11-01,1378.04,16.3,51.23,174.1,5.72,2353.08,27.83,87.48,38.78
2000-12-01,1330.93,16.27,50.0,174.0,5.24,2273.95,27.80,85.43,37.27
2001-01-01,1335.63,16.17,48.48,175.1,5.16,2267.64,27.45,82.31,36.98
2001-02-01,1305.75,16.07,46.96,175.8,5.1,2208.08,27.18,79.41,35.83
2001-03-01,1185.85,15.97,45.44,176.2,4.89,2000.77,26.94,76.67,32.33
2001-04-01,1189.84,15.88,42.56,176.9,5.14,1999.56,26.68,71.52,32.17
2001-05-01,1270.37,15.78,39.67,177.7,5.39,2125.28,26.40,66.37,34.07
2001-06-01,1238.71,15.69,36.79,178.0,5.28,2068.82,26.20,61.44,33.07
2001-07-01,1204.45,15.71,33.96,177.5,5.24,2017.27,26.31,56.88,32.16
2001-08-01,1178.5,15.72,31.14,177.5,4.97,1973.81,26.33,52.15,31.40
2001-09-01,1044.64,15.74,28.31,178.3,4.73,1741.76,26.24,47.20,27.67
2001-10-01,1076.59,15.74,27.1,177.7,4.57,1801.10,26.33,45.34,28.58
2001-11-01,1129.68,15.74,25.9,177.4,4.65,1893.11,26.38,43.40,30.01
2001-12-01,1144.93,15.74,24.69,176.7,5.09,1926.27,26.48,41.54,30.50
2002-01-01,1140.21,15.74,24.69,177.1,5.04,1913.99,26.42,41.45,30.28
2002-02-01,1100.67,15.73,24.7,177.8,4.91,1840.35,26.31,41.29,29.09
2002-03-01,1153.79,15.73,24.7,178.8,5.28,1918.37,26.15,41.07,30.29
2002-04-01,1111.93,15.83,25.38,179.8,5.21,1838.49,26.18,41.96,29.01
2002-05-01,1079.25,15.94,26.06,179.8,5.16,1784.46,26.35,43.09,28.13
2002-06-01,1014.02,16.04,26.74,179.9,4.93,1675.67,26.51,44.19,26.39
2002-07-01,903.59,15.96,27.84,180.1,4.65,1491.53,26.34,45.95,23.46
2002-08-01,912.55,15.88,28.94,180.7,4.26,1501.32,26.13,47.61,23.59
2002-09-01,867.81,15.8,30.04,181.0,3.87,1425.35,25.95,49.34,22.37
2002-10-01,854.63,15.89,29.22,181.3,3.94,1401.38,26.06,47.92,21.96
2002-11-01,909.93,15.98,28.41,181.3,4.05,1492.05,26.20,46.58,23.35
2002-12-01,899.18,16.07,27.59,180.9,4.03,1477.69,26.41,45.34,23.10
2003-01-01,895.84,16.12,28.5,181.7,4.05,1465.72,26.37,46.63,22.90
2003-02-01,837.03,16.17,29.41,183.1,3.9,1359.02,26.25,47.75,21.21
2003-03-01,846.63,16.22,30.32,184.2,3.81,1366.40,26.18,48.93,21.31
2003-04-01,890.03,16.2,31.73,183.8,3.96,1439.57,26.21,51.32,22.43
2003-05-01,935.96,16.19,33.14,183.5,3.57,1516.34,26.22,53.69,23.59
2003-06-01,988.0,16.17,34.55,183.7,3.33,1598.90,26.17,55.91,24.83
2003-07-01,992.54,16.31,35.89,183.9,3.98,1604.50,26.37,58.02,24.87
2003-08-01,989.53,16.45,37.24,184.6,4.45,1593.57,26.49,59.97,24.64
2003-09-01,1019.44,16.59,38.58,185.2,4.27,1636.42,26.63,61.93,25.24
2003-10-01,1038.73,16.86,41.97,185.0,4.29,1669.19,27.09,67.44,25.68
2003-11-01,1049.9,17.12,45.35,184.5,4.3,1691.71,27.59,73.08,25.95
2003-12-01,1080.64,17.39,48.74,184.3,4.27,1743.13,28.05,78.62,26.64
2004-01-01,1132.52,17.6,49.83,185.2,4.15,1817.94,28.25,79.98,27.66
2004-02-01,1143.36,17.81,50.91,186.2,4.08,1825.48,28.44,81.29,27.65
2004-03-01,1123.98,18.02,52.0,187.4,3.83,1783.05,28.59,82.49,26.89
2004-04-01,1133.36,18.21,53.38,188.0,4.35,1792.19,28.80,84.42,26.90
2004-05-01,1102.78,18.41,54.77,189.1,4.72,1733.69,28.94,86.10,25.90
2004-06-01,1132.76,18.6,56.15,189.7,4.73,1775.19,29.15,87.99,26.40
2004-07-01,1105.85,18.79,56.69,189.4,4.5,1735.76,29.49,88.98,25.70
2004-08-01,1088.94,18.97,57.23,189.5,4.28,1708.32,29.77,89.78,25.17
2004-09-01,1117.66,19.16,57.77,189.9,4.13,1749.68,29.99,90.44,25.67
2004-10-01,1117.21,19.25,58.03,190.9,4.1,1739.81,29.98,90.37,25.41
2004-11-01,1168.94,19.35,58.29,191.0,4.19,1819.42,30.11,90.73,26.47
2004-12-01,1199.21,19.44,58.55,190.3,4.23,1873.40,30.37,91.47,27.14
2005-01-01,1181.41,19.7,59.11,190.7,4.22,1841.72,30.72,92.14,26.59
2005-02-01,1199.63,19.97,59.66,191.8,4.17,1859.40,30.95,92.48,26.74
2005-03-01,1194.9,20.23,60.22,193.3,4.5,1837.70,31.11,92.62,26.34
2005-04-01,1164.43,20.46,61.23,194.6,4.34,1778.87,31.26,93.54,25.41
2005-05-01,1178.28,20.7,62.25,194.4,4.14,1801.88,31.65,95.19,25.65
2005-06-01,1202.25,20.93,63.26,194.5,4.0,1837.59,31.99,96.69,26.07
2005-07-01,1222.24,21.11,64.33,195.4,4.18,1859.54,32.12,97.87,26.29
2005-08-01,1224.27,21.29,65.4,196.4,4.26,1853.15,32.23,98.99,26.10
2005-09-01,1225.92,21.47,66.47,198.8,4.2,1833.24,32.11,99.40,25.73
2005-10-01,1191.96,21.72,67.59,199.2,4.46,1778.88,32.41,100.87,24.88
2005-11-01,1237.37,21.97,68.71,197.6,4.54,1861.60,33.05,103.37,25.93
2005-12-01,1262.07,22.22,69.83,196.8,4.47,1906.48,33.57,105.49,26.44
2006-01-01,1278.73,22.41,70.78,198.3,4.42,1917.04,33.59,106.11,26.47
2006-02-01,1276.65,22.59,71.72,198.7,4.57,1910.06,33.80,107.31,26.25
2006-03-01,1293.74,22.78,72.67,199.8,4.72,1924.98,33.89,108.13,26.33
2006-04-01,1302.17,23.0,73.28,201.5,4.99,1921.17,33.93,108.11,26.15
2006-05-01,1290.01,23.22,73.88,202.5,5.11,1893.84,34.09,108.47,25.65
2006-06-01,1253.17,23.44,74.49,202.9,5.11,1836.12,34.34,109.14,24.75
2006-07-01,1260.24,23.66,75.85,203.5,5.09,1841.04,34.56,110.81,24.70
2006-08-01,1287.15,23.88,77.21,203.9,4.88,1876.66,34.82,112.57,25.05
2006-09-01,1317.74,24.1,78.57,202.9,4.72,1930.73,35.31,115.12,25.64
2006-10-01,1363.38,24.36,79.55,201.8,4.73,2008.49,35.89,117.19,26.54
2006-11-01,1388.64,24.62,80.53,201.5,4.6,2048.75,36.32,118.81,26.93
2006-12-01,1416.42,24.88,81.51,201.8,4.56,2086.63,36.65,120.08,27.28
2007-01-01,1424.16,25.08,82.06,202.42,4.76,2091.65,36.84,120.52,27.21
2007-02-01,1444.8,25.29,82.6,203.5,4.72,2110.67,36.94,120.67,27.32
2007-03-01,1406.95,25.49,83.15,205.35,4.56,2036.83,36.90,120.38,26.23
2007-04-01,1463.64,25.72,83.74,206.69,4.69,2105.22,36.99,120.45,26.98
2007-05-01,1511.14,25.94,84.33,207.95,4.75,2160.34,37.09,120.56,27.55
2007-06-01,1514.19,26.17,84.92,208.35,5.1,2160.51,37.34,121.17,27.42
2007-07-01,1520.71,26.44,82.81,208.3,5.0,2170.37,37.74,118.19,27.41
2007-08-01,1454.62,26.71,80.71,207.92,4.67,2079.86,38.19,115.40,26.15
2007-09-01,1497.12,26.98,78.6,208.49,4.52,2134.74,38.47,112.08,26.73
2007-10-01,1539.66,27.23,74.46,208.94,4.53,2190.71,38.74,105.95,27.32
2007-11-01,1463.39,27.48,70.32,210.18,4.15,2069.90,38.87,99.46,25.73
2007-12-01,1479.22,27.73,66.18,210.04,4.1,2093.69,39.25,93.67,25.96
2008-01-01,1378.76,27.92,64.25,211.08,3.74,1941.85,39.32,90.49,24.02
2008-02-01,1354.87,28.11,62.32,211.69,3.74,1902.68,39.48,87.52,23.50
2008-03-01,1316.94,28.3,60.39,213.53,3.51,1833.52,39.40,84.08,22.61
2008-04-01,1370.47,28.44,57.38,214.82,3.68,1896.54,39.35,79.41,23.36
2008-05-01,1403.22,28.57,54.38,216.63,3.88,1925.65,39.21,74.62,23.70
2008-06-01,1341.25,28.71,51.37,218.81,4.1,1822.24,39.01,69.79,22.42
2008-07-01,1257.33,28.76,49.56,219.96,4.01,1699.31,38.87,66.99,20.91
2008-08-01,1281.47,28.8,47.76,219.09,3.89,1738.87,39.08,64.80,21.40
2008-09-01,1216.95,28.85,45.95,218.78,3.69,1653.61,39.20,62.44,20.36
2008-10-01,968.8,28.7,35.59,216.57,3.81,1329.85,39.39,48.86,16.39
2008-11-01,883.04,28.54,25.24,212.43,3.53,1235.80,39.95,35.32,15.26
2008-12-01,877.56,28.39,14.88,210.23,2.42,1240.97,40.15,21.04,15.38
2009-01-01,865.58,28.01,12.21,211.14,2.52,1218.72,39.44,17.19,15.17
2009-02-01,805.23,27.64,9.53,212.19,2.87,1128.14,38.72,13.36,14.12
2009-03-01,757.13,27.26,6.86,212.71,2.82,1058.18,38.10,9.59,13.32
2009-04-01,848.15,26.7,7.08,213.24,2.93,1182.44,37.23,9.87,14.98
2009-05-01,902.41,26.15,7.29,213.86,3.29,1254.46,36.35,10.14,16.00
2009-06-01,926.12,25.59,7.51,215.69,3.72,1276.45,35.27,10.35,16.38
2009-07-01,935.82,25.03,9.19,215.35,3.56,1291.87,34.55,12.68,16.69
2009-08-01,1009.73,24.46,10.86,215.83,3.59,1390.78,33.70,14.96,18.09
2009-09-01,1044.55,23.9,12.54,215.97,3.4,1437.84,32.90,17.26,18.83
2009-10-01,1067.66,23.4,25.35,216.18,3.39,1468.24,32.18,34.86,19.36
2009-11-01,1088.07,22.91,38.16,216.33,3.4,1495.25,31.48,52.44,19.81
2009-12-01,1110.38,22.41,50.97,215.95,3.59,1528.60,30.85,70.17,20.32
2010-01-01,1123.58,22.24,54.29,216.69,3.73,1541.51,30.51,74.48,20.53
2010-02-01,1089.16,22.07,57.61,216.74,3.69,1493.91,30.27,79.02,19.92
2010-03-01,1152.05,21.9,60.93,217.63,3.73,1573.71,29.92,83.23,21.00
2010-04-01,1197.32,21.95,62.99,218.01,3.85,1632.71,29.93,85.89,21.80
2010-05-01,1125.06,21.99,65.04,218.18,3.42,1532.99,29.97,88.63,20.48
2010-06-01,1083.36,22.04,67.1,217.97,3.2,1477.61,30.06,91.52,19.74
2010-07-01,1079.8,22.14,68.69,218.01,3.01,1472.44,30.20,93.66,19.67
2010-08-01,1087.28,22.25,70.27,218.31,2.7,1480.60,30.29,95.69,19.77
2010-09-01,1122.08,22.35,71.86,218.44,2.65,1527.10,30.42,97.80,20.38
2010-10-01,1171.58,22.48,73.69,218.71,2.54,1592.49,30.55,100.16,21.24
2010-11-01,1198.89,22.6,75.52,218.8,2.76,1628.92,30.71,102.61,21.70
2010-12-01,1241.53,22.73,77.35,219.18,3.29,1683.96,30.83,104.91,22.40
2011-01-01,1282.62,22.96,78.67,220.22,3.39,1731.45,31.00,106.20,22.98
2011-02-01,1321.12,23.2,79.99,221.31,3.58,1774.67,31.16,107.45,23.49
2011-03-01,1304.49,23.43,81.31,223.47,3.41,1735.41,31.17,108.17,22.90
2011-04-01,1331.51,23.73,82.16,224.91,3.46,1760.02,31.37,108.61,23.14
2011-05-01,1338.31,24.04,83.02,225.96,3.17,1760.73,31.62,109.22,23.06
2011-06-01,1287.29,24.34,83.87,225.72,3.0,1695.42,32.06,110.46,22.10
2011-07-01,1325.19,24.62,84.91,225.92,3.0,1743.79,32.40,111.73,22.61
2011-08-01,1185.31,24.9,85.94,226.54,2.3,1555.43,32.68,112.78,20.05
2011-09-01,1173.88,25.18,86.98,226.89,1.98,1538.10,32.99,113.97,19.70
2011-10-01,1207.22,25.6,86.97,226.42,2.15,1585.05,33.61,114.19,20.16
